content,hashtag,timestamp,User
‘tragic events’ is one way to phrase ‘the Ohio National Guard killed four students and injured nine others.’,KentState,2023-05-04 18:01:00+00:00,Tom Torpy
"Today, we pause to remember and reflect on the 4 lives lost and the 9 wounded at @KentState 53 years ago. Let us continue to strive for a peaceful and just society.",KentState,2023-05-04 18:00:43+00:00,Peacemakers Coalition
"@espofootball @KentState The Four Dead in Ohio
Allison Krause - Age: 19, 110 Yards William Schroeder - Age: 19, 130 Yards Jeffrey Miller - Age: 20,  90 Yards Sandra Scheuer - Age: 20,  130 Yards",KentState,2023-05-04 17:59:42+00:00,ThrashersWheat
In remembrance,KentState,2023-05-04 17:46:23+00:00,Dr. Jamie+ Marich (she/they)
"Jeffrey Miller (20) - shot through the mouth.

Allison Krause (19) - shot in the chest.

William Knox Schroeder (19) -  shot in the chest.

Sandra Scheuer (20) - shot in the neck.",KentState,2023-05-04 17:45:10+00:00,local tree hoar
I will never forget this...,KentState,2023-05-04 17:41:53+00:00,Merton Gaudette
"May 4th, 1970 the National Guard killed 4 students at  in Ohio. Take a moment today to remember Allison Krause, Jeffrey Miller, Sandra Scheuer, and William Knox Schroeder.",KentState,2023-05-04 17:35:57+00:00,Unheard Voices
"Our partners at @KentState honor and commemorate the events of May 4, 1970. We join you remembrance.",KentState,2023-05-04 17:30:06+00:00,NEOMED
"50 years ago: 
National Guard troopers opened gunfire 
on demonstrating students -
on the campus of   University,
killed 4, wounded 8 (or 9) ... 
OHIO - Crosby, Stills, Nash &amp; Young - Kent State Massacre Montage 
 
via @YouTube",KentState,2023-05-04 17:20:53+00:00,Ethan
"in 1970, 4 students were killed and 9 students were wounded when Ohio National Guardsmen opened fire on protestors and observers at Kent State University. Never forget. 

99.109.72    @thehenryford",KentState,2023-05-04 17:16:49+00:00,Lexicon in Happy Valley
@DerfBackderf's  is one of the few works of graphic non-fiction we've featured on our A House Divided program. It is also one of the best histories of any kind that we had the good fortune to promote. Thanks to @AbramsComicArts for publishing.,KentState,2023-05-04 17:15:36+00:00,A Lincoln Book Shop
"1970: In reaction to president Nixon's  offensive, students  University, gathered at the victory bell on the commons to bury a copy of the US Constitution to ""symbolize it's murder.""",KentState,2023-05-04 17:14:08+00:00,Greg M. Schwartz
"- 5/4/1970
Anti- War demonstration at  Univ turned deadly when the  shot 4 unarmed students &amp; wounded 9 others, further turning  opinion against the .
 
📸Woman gestures/screams as she kneels by the body of a .",KentState,2023-05-04 17:11:00+00:00,ILIAS
"@bradybuzz You guys do understand the KentState massacre was perpetrated by the government, right? So if you guys have your way and remove 2A rights from the citizens then only the government will have guns. You do understand the 2A is to protect me and you from the government?",KentState,2023-05-04 17:10:09+00:00,Dave
"You can forget Star Wars. But never forget  on May 4th. Crosby, Stills, Nash, and Young ""Ohio""  via @YouTube",KentState,2023-05-04 17:09:44+00:00,Patty Nece
Never Forget,KentState,2023-05-04 17:04:08+00:00,Patty Nece
On this day in 1970 the united state's government gave orders to sh0*t and k111 4 students at KentState :D,KentState,2023-05-04 17:02:52+00:00,Code-e
"Remember when the Ohio National Guard fired into a group of kids protesting war at Kent State (a University) on May 4th, 1970? 
 
Pepperidge Farm remembers.",KentState,2023-05-04 16:51:23+00:00,Particles 🔭
"Today we remember the tragic events of May 4, 1970, when Ohio National Guardsmen opened fire on unarmed students at Kent State University. We honor the memory of those who lost their lives.",KentState,2023-05-04 16:06:40+00:00,freddyshegog
Remember... 4 dead in Ohio...,KentState,2023-05-04 16:04:39+00:00,Lucie Catnip
Proud  graduate here. Never forget. 🕯️,KentState,2023-05-04 16:01:57+00:00,Anthony Correia
"I am from Ohio and worked at Kent State. Today I am thinking of the lives lost and those injured at Kent State on May 4, 1970 when the Ohio National Guard fired on protesting students.",KentState,2023-05-04 15:50:39+00:00,Johanna Slivinske
@Gvc3Casale @RollingStone @KentState @KSUAlumni @DEVO The past is never dead. It's not even past.,KentState,2023-05-04 15:47:49+00:00,Gustavo
"Join us to help support racial equity, shattering the stigma and reshaping our community! Click this link for more information on the event:",KentState,2023-05-04 15:45:17+00:00,Kent State Center for Public Policy and Health
Great talk about the American Indian Movement and the 50th anniversary of the siege at Wounded Knee at Kent State University as part of @KentStateSDS annual May 4th commemoration.,KentState,2023-05-04 15:45:15+00:00,Achronal Art
"@KentState On May 4, 1970, members of the Ohio National Guard fired into a crowd of Kent State University demonstrators, killing four and wounding nine Kent State students.",KentState,2023-05-04 15:43:50+00:00,Ed Joyce
"Today’s annual sharing of Star Wars Day memes &amp; the remembrance of the Kent State shootings of 1970… The yin &amp; yang of Northeast Ohio May 4th social media posts…    
✨📚☯️🥳",KentState,2023-05-04 15:39:51+00:00,🦔Hegedüs🥳
"Sadly in   is also the anniversary of the day in 1970 when 4 students were shot dead at  - ""Four dead in O-hi-o"" in the classic rock song. Some of us know people who were there",KentState,2023-05-04 15:36:43+00:00,"Ground Water Science the original, accept no subs"
@Vickerz8991 @WatchYourRepsSC @KentState I hate that it's been made into a bad pun.,KentState,2023-05-04 15:35:44+00:00,Paul Schwartz Stands With Ukraine
"May 4th means one thing for many of us, but it is a day of mourning for those who were attending @KentState in 1970.",KentState,2023-05-04 15:35:14+00:00,Paul Schwartz Stands With Ukraine
And shout out my alma mater 👩🏽‍🎓 @KentState,KentState,2023-05-04 15:25:46+00:00,"‘23 kees 🗝, 1 master 👩🏽‍🎓"
"My sister was at Kent State in May of 1970 and she heard the shots from her dorm room. I was an undergrad at Kent in the '90s and attended many May 4th vigils. It's an experience you never forget.  I love Star Wars too, but for me May 4th will always remind me of this.",KentState,2023-05-04 15:25:31+00:00,Hal Weaver 🇺🇸 ❤️ 🇱🇻 🌻🇺🇦
"student protest  secretly escalating the war into  were shot, 50 years ago. Now Biden escalates war without asking the people at all. Progressive dictatorship.",KentState,2023-05-04 15:21:18+00:00,skane 🌵
"@aNYDeadHd @Kimmick86 Also MAY4 anniversary of  Massacre 1970 

🎶Four DEAD in Ohio🎶

🖕🐷",KentState,2023-05-04 15:20:44+00:00,FreeBird🇺🇸aka 🇵🇱WolneyPtak
"4 May 1970

Remember Jeffrey Miller, Allison Krause, Bill Schroeder, and Sandy Scheuer.

Many of my high school teachers were college students in Ohio when  happened. 

It was so clear to me that Kent State 
defined their generation.",KentState,2023-05-04 15:20:38+00:00,@ProfGidlow
"As part of annual commemorations the 'Victory Bell' is rung every May 4th at 12:24pm, the exact time of the shootings. The bell was added to the National Register of Historic Places in 2010.",KentState,2023-05-04 15:20:05+00:00,Andrew Levy🇺🇲🇮🇹🇨🇭🇮🇱🇺🇦
"On this anniversary of  murders it is also important to note that less than 2 weeks later it also happened at @JacksonStateU. Because the JSU students were Black, this story is almost forgotten.",KentState,2023-05-04 15:17:27+00:00,JC Davis
everything isn’t about Disney on May 4th. Cambodia bombing kept secret by Nixon set off protests in Ohio and California where the Bank of America was burned.,KentState,2023-05-04 15:09:31+00:00,skane 🌵
"Chris Butler, the man behind Christmas Wrapping &amp; I Know What Boys Like, also has an lp on “My Life in Kent, OH before the murder of four students on the campus of  University on May 4th, 1970”",KentState,2023-05-04 15:07:15+00:00,Dave Marin
", May 4, 1970, Students slain by National Guard at , OH. Ohio National Guard troops fired on anti-Vietnam War protesters during a peaceful demonstration on the campus of Kent State University.",KentState,2023-05-04 15:03:03+00:00,SnapshotsofthePast
"Never forget!

53 Years ago today, Ohio GOP Governor James Rhodes sent the Ohio National Guard on to the Kent State University campus with live ammunition.  

The guard shot and killed 4 unarmed students protesting Nixon's illegal incursion into Cambodia.",KentState,2023-05-04 14:54:03+00:00,GOP says I'm a disposable senior
"This Day in History   
4 May 1970 National Guard kills 4 student anti-war protesters at Kent State University in Kent, Ohio.",KentState,2023-05-04 14:53:25+00:00,365History
"May 4th may never be forgotten, but neither should the chance to earn some cash! Download TEMU app now and use my code &lt;127085232&gt; for up to $20 in rewards. It's a win-win situation - you get smarter and richer while searching for info.",KentState,2023-05-04 14:52:55+00:00,E.S
@KentState M 26 big hard sexy cock I want you,KentState,2023-05-04 14:52:54+00:00,Sam Houston
"Today marks the 53rd anniversary of the shooting on May 4, 1970, at @KentState. 4 students, Jeffrey Miller, Allison Krause,  William Schroeder &amp; Sandy Scheuer, lost their lives that day when the National Guard opened fire. 9 others were wounded.",KentState,2023-05-04 14:52:21+00:00,Christopher Nichols @CMcKNichols@historians.social
"A reminder that on this day in 1970 the Ohio National Gourd opened fire on students protesting at Kent State. This resulted in the death of 4, and wounding of 9, unarmed anti-war protestors that attended the university.",KentState,2023-05-04 14:50:01+00:00,Deku the Sharpshooter ✨️✨️|| BLM
@KentState I’d make you beg for more cock bby,KentState,2023-05-04 14:49:53+00:00,Sam Houston
"4 Dead in Ohio ... May 4, 1970.",KentState,2023-05-04 14:47:10+00:00,Robin Bannks
"Never forget . 4 students murdered, 13 others shot. It shouldn't take a tank sitting outside your office to remind you of how fragile our democracy has been.",KentState,2023-05-04 14:47:05+00:00,Hanieh Molana
"Today is 53 years since the  shootings. 

In 2020, Benjamin Ivry asked: what should the Jewish response be today to what was, in some ways, a Jewish tragedy?",KentState,2023-05-04 14:42:40+00:00,Harvard socialist
Thanks for the publicity @KentState...,KentState,2023-05-04 14:42:17+00:00,kentstategeography
"Speaking of the Vietnam war, look into who dodged the draft... On several occasions.     ⚡",KentState,2023-05-04 14:41:27+00:00,Andrew Levy🇺🇲🇮🇹🇨🇭🇮🇱🇺🇦
"If you were alive as I was when this happened, it's engrained in your soul   (photo John Filo)",KentState,2023-05-04 14:38:43+00:00,Jim Feenstra
"“Ohio” was recorded by , , , and  on May 21, 1970 and released on June 1, 1970.",KentState,2023-05-04 14:35:25+00:00,Jerri Proctor
Singer-songwriter  saw the LIFE Magazine photos and felt moved to compose a song about it.,KentState,2023-05-04 14:35:22+00:00,Jerri Proctor
… and inside,KentState,2023-05-04 14:35:04+00:00,Jerri Proctor
"The May 15, 1970 issue of LIFE Magazine carried the story of the Kent State Massacre on its cover.",KentState,2023-05-04 14:34:48+00:00,Jerri Proctor
"Less than 2 weeks later, on May 14, armed police at  College (now University) opened fire on a crowd of Black students, killing 2 and wounding 12. The event was overshadowed by",KentState,2023-05-04 14:34:39+00:00,Jerri Proctor
"… as well as Kent State University student Gerald Vincent ""Jerry"" Casale, who went on to co-found and play bass for new wave band Devo",KentState,2023-05-04 14:34:27+00:00,Jerri Proctor
"Also in attendance on that day in 1970 was Kent State University student Chrissie Hynde, who went on to become an iconic protest rock musician heading The Pretenders …",KentState,2023-05-04 14:34:14+00:00,Jerri Proctor
"Mary Ann Vecchio, a fourteen-year-old runaway, knelt over the body of Jeffrey Miller.",KentState,2023-05-04 14:34:00+00:00,Jerri Proctor
"@TomKondilas @KentState Agreed, but a mass killing conducted by the state is a horrific circumstance that bears remembrance, so it doesn't ever occur again.",KentState,2023-05-04 14:33:31+00:00,Jim Smith
"Sandra Lee Scheuer, 20, honors student, not a part of the protests",KentState,2023-05-04 14:33:03+00:00,Jerri Proctor
"William Knox Schroeder, 19, Eagle Scout, not a part of the protests",KentState,2023-05-04 14:32:56+00:00,Jerri Proctor
"Fifty years ago today, on Monday, May 4, 1970 at 12:24PM Ohio National Guardsmen opened fired on unarmed students protesters at Kent State University, killing four and wounding nine.",KentState,2023-05-04 14:31:22+00:00,Jerri Proctor
